date,description,amount,transaction_type,category
2025-10-05,Wife Salary,INR 99036.72,credit,Income
2025-10-05,Vegetable Vendor,INR 818.53,debit,Groceries
2025-10-06,Interest Credit,INR 3280.08,credit,Income
2025-10-06,School Bus Fees,INR 3950.14,debit,Education
2025-10-07,Myntra Fashion,INR 674.99,debit,Shopping
2025-10-07,Ola Cab,INR 229.98,debit,Transportation
2025-10-08,Swiggy Order,INR 801.12,debit,Food & Dining
2025-10-10,Ola Cab,INR 439.21,debit,Transportation
2025-10-13,Husband Salary,INR 76816.26,credit,Income
2025-10-14,Family Vacation,INR 44866.92,debit,Travel
2025-10-16,BookMyShow Tickets,INR 1029.97,debit,Entertainment
2025-10-16,Reliance Fresh,INR 605.34,debit,Groceries
2025-10-16,BigBasket Groceries,INR 2172.62,debit,Groceries
2025-10-16,Family Vacation,INR 21337.53,debit,Travel
2025-10-19,Family Restaurant,INR 3150.50,debit,Food & Dining
2025-10-20,Swiggy Order,INR 655.15,debit,Food & Dining
2025-10-21,Maid/Cook Salary,INR 8747.51,debit,Miscellaneous
2025-10-22,Maid/Cook Salary,INR 8311.53,debit,Miscellaneous
2025-10-24,Refund Credit,INR 226.42,credit,Income
2025-10-24,Netflix Subscription,INR 586.02,debit,Subscriptions
2025-10-26,Tuition Teacher,INR 3570.30,debit,Education
2025-10-27,Maid/Cook Salary,INR 7608.34,debit,Miscellaneous
2025-10-27,Swiggy Order,INR 489.78,debit,Food & Dining
2025-10-28,Rental Income,INR 16852.03,credit,Income
2025-10-30,Home Appliance Purchase,INR 20330.53,debit,Shopping
2025-10-31,BookMyShow Tickets,INR 903.46,debit,Entertainment
2025-11-03,Property Tax,INR 3489.60,debit,Housing
2025-11-04,Netflix Subscription,INR 298.27,debit,Subscriptions
2025-11-05,Household Repairs,INR 2758.89,debit,Housing
2025-11-05,YouTube Premium,INR 139.00,debit,Subscriptions
2025-11-05,Refund Credit,INR 2295.40,credit,Income
2025-11-06,BookMyShow Tickets,INR 737.32,debit,Entertainment
2025-11-07,Toys & Games,INR 1559.45,debit,Shopping
2025-11-07,Amazon Prime,INR 179.09,debit,Subscriptions
2025-11-08,Meesho Order,INR 1009.96,debit,Shopping
2025-11-08,BookMyShow Tickets,INR 1378.30,debit,Entertainment
2025-11-09,Ola Cab,INR 355.00,debit,Transportation
2025-11-10,Maid/Cook Salary,INR 5528.24,debit,Miscellaneous
2025-11-10,Tuition Teacher,INR 7491.23,debit,Education
2025-11-10,YouTube Premium,INR 139.00,debit,Subscriptions
2025-11-12,More Supermarket,INR 1208.49,debit,Groceries
2025-11-14,Reliance Fresh,INR 271.28,debit,Groceries
2025-11-14,Netflix Subscription,INR 157.32,debit,Subscriptions
2025-11-15,Rental Income,INR 17291.30,credit,Income
2025-11-16,Netflix Subscription,INR 516.58,debit,Subscriptions
2025-11-16,BigBasket Groceries,INR 2118.20,debit,Groceries
2025-11-16,Household Repairs,INR 14530.75,debit,Housing
2025-11-17,YouTube Premium,INR 139.00,debit,Subscriptions
2025-11-17,Milk Monthly,INR 809.98,debit,Groceries
2025-11-17,Tuition Teacher,INR 5665.57,debit,Education
2025-11-17,School Bus Fees,INR 1824.34,debit,Education
2025-11-18,Amazon Purchase,INR 6340.85,debit,Shopping
2025-11-18,Netflix Subscription,INR 172.45,debit,Subscriptions
2025-11-19,Refund Credit,INR 2618.45,credit,Income
2025-11-19,Rapido Bike Taxi,INR 178.38,debit,Transportation
2025-11-21,Bonus Credit,INR 45554.39,credit,Income
2025-11-21,Interest Credit,INR 2064.19,credit,Income
2025-11-21,Milk Monthly,INR 745.86,debit,Groceries
2025-11-22,Amazon Prime,INR 258.88,debit,Subscriptions
2025-11-22,Netflix Subscription,INR 404.68,debit,Subscriptions
2025-11-23,Uber Ride,INR 292.22,debit,Transportation
2025-11-23,Family Vacation,INR 52800.96,debit,Travel
2025-11-24,Uber Ride,INR 284.67,debit,Transportation
2025-11-25,Hotstar Subscription,INR 678.96,debit,Subscriptions
2025-11-26,Interest Credit,INR 2222.53,credit,Income
2025-11-26,Uber Ride,INR 321.15,debit,Transportation
2025-11-28,Amazon Prime,INR 960.07,debit,Subscriptions
2025-11-28,Household Repairs,INR 14401.64,debit,Housing
2025-11-29,Myntra Fashion,INR 3881.86,debit,Shopping
2025-11-29,Ola Cab,INR 305.86,debit,Transportation
2025-12-01,Flipkart Order,INR 466.82,debit,Shopping
2025-12-01,Home Appliance Purchase,INR 27290.58,debit,Shopping
2025-12-03,Cashback Credit,INR 895.22,credit,Income
2025-12-03,Household Repairs,INR 10079.08,debit,Housing
2025-12-03,Swiggy Order,INR 307.78,debit,Food & Dining
2025-12-04,Toys & Games,INR 3550.43,debit,Shopping
2025-12-04,Reliance Fresh,INR 1033.06,debit,Groceries
2025-12-05,Ola Cab,INR 166.88,debit,Transportation
2025-12-06,Interest Credit,INR 4347.15,credit,Income
2025-12-06,Interest Credit,INR 2929.25,credit,Income
2025-12-10,Myntra Fashion,INR 1913.27,debit,Shopping
2025-12-10,Zomato Food Delivery,INR 667.70,debit,Food & Dining
2025-12-10,Family Vacation,INR 42467.27,debit,Travel
2025-12-11,Reliance Fresh,INR 1834.11,debit,Groceries
2025-12-13,Reliance Fresh,INR 1363.72,debit,Groceries
2025-12-15,Kids Clothing,INR 2306.47,debit,Shopping
2025-12-16,Reliance Fresh,INR 1712.91,debit,Groceries
2025-12-17,Swiggy Order,INR 743.95,debit,Food & Dining
2025-12-18,Property Tax,INR 3432.44,debit,Housing
2025-12-19,Amazon Purchase,INR 6199.62,debit,Shopping
2025-12-20,BigBasket Groceries,INR 3152.18,debit,Groceries
2025-12-20,More Supermarket,INR 1283.52,debit,Groceries
2025-12-21,Amazon Prime,INR 994.19,debit,Subscriptions
2025-12-21,Family Restaurant,INR 3180.69,debit,Food & Dining
2025-12-22,Myntra Fashion,INR 878.41,debit,Shopping
2025-12-25,Home Appliance Purchase,INR 15936.12,debit,Shopping
2025-12-26,Family Restaurant,INR 2359.14,debit,Food & Dining
2025-12-28,Kids Clothing,INR 937.90,debit,Shopping
2025-12-28,Wife Salary,INR 95627.32,credit,Income
2025-12-28,Hotstar Subscription,INR 526.49,debit,Subscriptions
2025-12-29,Kids Clothing,INR 2770.05,debit,Shopping
